1151167825668297096501408038912.00000 37622173128375025664.00000 24170963974140534784.00000 43636635401422503936.00000 38343.10422 16082.36060 73574.72742
1365146757580463750462140579840.00000 47853328262519103488.00000 60178210398446673920.00000 89502842427770814464.00000 92320.55232 82411.21717 28847.33364
1594225325374156184796753035264.00000 29920650690375028736.00000 50401020682181754880.00000 58293952184059052032.00000 82860.38688 54225.57499 42229.86670
602363038165173756549289476096.00000 6168116052263950336.00000 63081518831564300288.00000 51275988848158449664.00000 64178.41692 45020.69733 58268.91738
1674923722091841481593694715904.00000 30048727927422459904.00000 54804656040701517824.00000 73526196662994714624.00000 98415.82530 86292.84309 62860.86299
952395169742674737861941526528.00000 30373061890243301376.00000 99056989351562182656.00000 96478149845022965760.00000 57318.01844 62303.28545 19706.01320
95301270441284980028435595264.00000 30451409281982976000.00000 99505158725488951296.00000 82750134264647991296.00000 51133.27496 68302.53472 73138.00319
1384012809072934095337201598464.00000 69761720902383706112.00000 56302334927808684032.00000 48996877453146267648.00000 20815.83988 61872.18128 47252.16675
1417970747191489293743791538176.00000 61656771775967911936.00000 34174907521404395520.00000 7254197266378014720.00000 30785.33808 53570.23128 98520.02576
1744467504433457229893417828352.00000 70474649447721590784.00000 96643880003914776576.00000 60212325395104948224.00000 72716.84996 7695.53229 92326.34503
1502224943386545414909699555328.00000 79034753062101417984.00000 55068509228003516416.00000 30906246094874214400.00000 55031.11615 81255.96922 41825.55125
3360728189024545974507945328640.00000 75935946537074147328.00000 74039427751278673920.00000 77963735796918681600.00000 54517.06107 71984.85998 87883.30161
1781143940765978220241113579520.00000 52997497800000233472.00000 27624974151315484672.00000 67224396932590526464.00000 51964.07425 46287.68107 19467.66788
409082836888679411582792368128.00000 40275635870310678528.00000 39805873330862063616.00000 17950888832176369664.00000 37803.39592 46681.22060 98996.15171
2011572529877046095119401353216.00000 79208670336764526592.00000 71151963941868486656.00000 34023070583497506816.00000 45774.55693 70953.37038 94430.84150
267603996254733295819176280064.00000 83750213050489290752.00000 94985471406006206464.00000 57683587892630085632.00000 28479.79710 86781.56324 93367.00558
1443741785878021819763179651072.00000 25025991366161747968.00000 70536884084419657728.00000 81341198157337591808.00000 81768.44234 84544.82664 16581.11228
1699843508291288958708398161920.00000 88507787056766730240.00000 49868119716397432832.00000 91669649917564715008.00000 15592.42775 36523.42127 45125.97902
1070766112907109068611904339968.00000 8541864175828972544.00000 83584907534485553152.00000 50845983067647426560.00000 42131.80879 17536.68687 41410.99495
1393074952988274617009777410048.00000 7382785967954674688.00000 86304246026835656704.00000 13831992459247921152.00000 26451.47313 30196.61093 52649.63937
292525893650513243041079230464.00000 80025503075799990272.00000 5103610447588202496.00000 48662686532072218624.00000 93805.49546 19618.70816 91613.64040
1490274998610047426010785251328.00000 93218694355892584448.00000 62419581926873931776.00000 71866714271239004160.00000 93525.48769 45574.05272 36505.77642
2965355968174952316437618753536.00000 29646960787728080896.00000 31766860141595897856.00000 59364047329032290304.00000 19135.53844 18485.75344 14626.85964
1859191265859342820879510798336.00000 28835178625591050240.00000 26887066747267764224.00000 50652017113426206720.00000 56528.46825 62963.73860 61821.27695
1690816141426853005016724144128.00000 52337568694921207808.00000 68696288367747170304.00000 67263530318614085632.00000 43259.63378 5905.19553 50328.94996
2581087093884247821053329408000.00000 91674933548021350400.00000 48424500683469307904.00000 29774398268932501504.00000 83325.99032 9595.74264 41270.55245
1291945319244453217450688774144.00000 68651823304031641600.00000 68523267336745295872.00000 18016725434525272064.00000 5061.61135 4740.02985 26411.05311
402649276260161058819041918976.00000 42794322498343387136.00000 25556128538894319616.00000 92394836560613687296.00000 80627.63741 19742.24761 7140.61024
475573910888830327619833561088.00000 95025178440611053568.00000 4357954070488878592.00000 76203556271114731520.00000 4574.28206 44771.83238 80875.44669
1137208871337209472027457486848.00000 50362123622840737792.00000 7238919722908487680.00000 23818007135861043200.00000 11870.83133 45285.31895 51120.85290
3410918554022897684114564972544.00000 57783523014616555520.00000 48155005482933977088.00000 49684632906375577600.00000 82091.01237 3358.50666 40598.96785
798733465286390050240015106048.00000 80667054557917790208.00000 70959779236904239104.00000 20591559684838477824.00000 21503.73255 38716.79330 52002.26935
3598410686945977102998207201280.00000 62665957001270140928.00000 70037326498379038720.00000 46734574600160714752.00000 85406.21967 28060.51853 87568.66044
1910423931529501620408210685952.00000 13531086612685594624.00000 66158077206927777792.00000 80066799970464415744.00000 44774.09278 93757.17456 14562.57942
1198115232736079679855259549696.00000 95922025397697298432.00000 1027125802367312384.00000 73338301546477789184.00000 20162.31052 35141.64881 70222.42722
216716800720658862961749655552.00000 95904961579335155712.00000 12647703249002272768.00000 75425080471806558208.00000 63459.22375 65360.87947 4052.14300
1312766975410209461905519542272.00000 61174312305437540352.00000 53453206806750904320.00000 15479809173824331776.00000 14897.21835 94706.99729 38726.86472
2562420778450762556905946611712.00000 65493439043116662784.00000 27877247721327689728.00000 39717794175051988992.00000 69545.75676 6613.21757 60148.17549
1859512685967058774820525178880.00000 6371877808605463552.00000 54096281522174935040.00000 66933411188336377856.00000 57845.18268 82179.48858 16066.43389
1017871430339744500527266791424.00000 32708529477436334080.00000 71426179971796467712.00000 27672678952029118464.00000 10355.87596 10332.22327 38076.26600
1162373355194925885301880520704.00000 27705503874570416128.00000 93252233587224510464.00000 97652882752432373760.00000 62429.93371 3549.52810 85539.18619
883987238015594566703499968512.00000 69144571186454552576.00000 72745402487838408704.00000 79403113432755486720.00000 27261.72207 64639.81617 30589.84753
1554826913707826136443791605760.00000 28964642178383224832.00000 9933972511582433280.00000 49963242088572248064.00000 79848.59890 2638.27892 26660.02600
2620272533227532838627574808576.00000 99834562608901193728.00000 93177810618920878080.00000 27017411477743357952.00000 75863.86464 28054.19040 85699.05275
447371703522275665796845797376.00000 93904172941503430656.00000 19703634550526337024.00000 74485031678235164672.00000 23917.06870 91549.00177 42579.24289
1726793090346127106720661504000.00000 39396004616283217920.00000 1706918106718291456.00000 43802800669079445504.00000 87035.77205 63884.89715 34392.47446
1458446384992465276116232306688.00000 27620623464859959296.00000 72517491508635443200.00000 61637511293936132096.00000 59200.18814 88142.19053 62692.70284
2915226995876946681577728901120.00000 29378701438558875648.00000 3259954212434224128.00000 46190589566550843392.00000 55736.84477 92709.79605 59670.49884
766880565202236906762303176704.00000 7917202314329840640.00000 15407759422593947648.00000 96608445384243511296.00000 25182.54359 42291.51152 51400.64517
1600068783786558059786866262016.00000 11931395145941948416.00000 14500345284598937600.00000 64110290780419522560.00000 98288.49906 33971.22929 66800.02759
1915836943319770320758928048128.00000 37029202839838867456.00000 39230257695442124800.00000 37681261755470954496.00000 27719.58675 62164.95939 24103.76961
2360693142536432947377005920256.00000 56794258950718947328.00000 56525935734231113728.00000 58567151165676412928.00000 35246.16392 29129.78804 80816.60433
1822824029684760222376015167488.00000 58597034274356666368.00000 97062944588084953088.00000 25082111808982286336.00000 76806.82317 41549.50793 99358.72841
1699798000723230002072862588928.00000 95872554963473301504.00000 4102365847388345344.00000 15503055591117832192.00000 75326.96658 18628.76344 8990.05196
3583250446054629310833904058368.00000 1216551679428001792.00000 51181353634567282688.00000 65348184902583369728.00000 17020.88242 22756.25164 57297.47649
1856424383266114291104164610048.00000 88933761867826380800.00000 94371255435853578240.00000 71339953314301026304.00000 86301.31574 51424.82009 87634.83799
520546123912721160197982126080.00000 58377834749176070144.00000 66397316110142480384.00000 11825702570828722176.00000 38046.32560 21071.20942 63273.12504
2687163881747308884971850039296.00000 41163645327106121728.00000 73918331057206116352.00000 84322631102127079424.00000 65941.60035 28433.61118 68751.58207
2189820765917143081903345106944.00000 35667930164993466368.00000 73017188445264224256.00000 74088534560234291200.00000 24997.56160 82163.18066 90454.17354
190373345820428921079580327936.00000 22337911887741079552.00000 10561738890128580608.00000 45355995044175233024.00000 42423.47813 5861.24074 73799.38705
1420374529869108373671402012672.00000 90686660925149609984.00000 10975568172247562240.00000 90398213456572694528.00000 39987.46445 19839.47439 51432.67946
1350090330835949070098911723520.00000 81768823344971218944.00000 63394024409086312448.00000 91149241676007325696.00000 27126.77856 57585.61844 2206.70230
29413467660921785040584572928.00000 23220209937306877952.00000 44398132804818845696.00000 65863355970260959232.00000 59155.70617 45047.71609 58160.78371
1902365039424291601459928104960.00000 80437613404970958848.00000 21146418852354121728.00000 86159771775575900160.00000 24733.75367 12544.73284 8864.66978
1282604898753561076179610370048.00000 92539555434956718080.00000 48352410979284631552.00000 26084607749486030848.00000 3840.40491 56060.84059 85583.51430
502896136246203479042524446720.00000 73174973542243385344.00000 3634868081425079808.00000 3338990629076898816.00000 44821.82419 82229.46568 40623.02307
2845661184670998859210530226176.00000 49562876470090670080.00000 73316998949443108864.00000 21346678880981839872.00000 41933.96020 2212.12959 60337.41042
96896710948689936288772521984.00000 64484406967751270400.00000 64487825581207814144.00000 61597126881897668608.00000 42673.72879 36744.08579 89512.35198
456088390139285190047671779328.00000 9268938864097409024.00000 34741934024399224832.00000 40387737635399843840.00000 30854.71408 85298.04420 6123.29551
949140658997382062710483582976.00000 94090674923579080704.00000 9049905500885125120.00000 20456145443856998400.00000 43317.73099 25371.87589 60603.99705
268885179612021260056809963520.00000 27872059449874984960.00000 40349614108338528256.00000 3376525404096275456.00000 77757.47085 43638.74296 32555.36776
1444833187325328469879083237376.00000 60362547775978160128.00000 46428500244169580544.00000 27326381533320609792.00000 14333.11241 1698.41578 50696.40149
1488339380022215779330711093248.00000 56379403822157537280.00000 46154012680247459840.00000 39793657397571977216.00000 58792.70980 94579.45260 63086.57536
1288431044418252652538287357952.00000 11655940172399593472.00000 62911285248353443840.00000 5978986707641010176.00000 75218.26129 37149.78521 95818.80691
856877116729578051776343441408.00000 76485104099125329920.00000 46338895977825099776.00000 75736097978319798272.00000 17796.60580 4762.64185 82339.87677
2070260538111779272754907316224.00000 4369698166703384064.00000 40972947872175734784.00000 90824713856280854528.00000 69850.86395 6127.11311 17809.65556
